kegg1,kegg2,smiles1,smiles2,mass1,mass2,formula1,formula2
C01367,C02353,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]4[C@@H]([C@H](O3)CO)OP(=O)(O4)O,347.0631,329.0525,C10H14N5O7P,C10H12N5O6P
C00020,C00575,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O,347.0631,329.0525,C10H14N5O7P,C10H12N5O6P
C00002,C00575,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3N=CN=C4N)O)OP(=O)(O1)O,506.9957,329.0525,C10H16N5O13P3,C10H12N5O6P
C07024,C07025,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H](C(=O)[C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H](C(=O)[C@H](O3)COP(=O)(O)O)O,504.9801,345.0474,C10H14N5O13P3,C10H12N5O7P
C00144,C00942,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3NC(=NC4=O)N)O)OP(=O)(O1)O,363.058,345.0474,C10H14N5O8P,C10H12N5O7P
C06193,C06194,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O)NC(=NC2=O)N,C1=NC2=C(N1[C@H]3[C@H]4[C@@H]([C@H](O3)CO)OP(=O)(O4)O)NC(=NC2=O)N,363.058,345.0474,C10H14N5O8P,C10H12N5O7P
C00044,C00942,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)NC(=NC2=O)N,C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C3NC(=NC4=O)N)O)OP(=O)(O1)O,522.9907,345.0474,C10H16N5O14P3,C10H12N5O7P
C06576,C06577,CC(C)C1=CC=C(C=C1)CO,CC(C)C1=CC=C(C=C1)C=O,150.1045,148.0888,C10H14O,C10H12O
C00019,C10452,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,COC1=CC=C(C=C1)CC=C,398.1372,148.0888,C15H22N6O5S,C10H12O
C00019,C10428,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,C/C=C/C1=CC=C(C=C1)OC,398.1372,148.0888,C15H22N6O5S,C10H12O
C06577,C06578,CC(C)C1=CC=C(C=C1)C=O,CC(C)C1=CC=C(C=C1)C(=O)O,148.0888,164.0837,C10H12O,C10H12O2
C19728,C19729,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=O)/C)/C,C/C(=C\C=O)/C=C/C=C(\C)/C=O,416.3079,164.0837,C30H40O,C10H12O2
C00019,C00590,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,COC1=C(C=CC(=C1)/C=C/CO)O,398.1372,180.0786,C15H22N6O5S,C10H12O3
C12204,C12205,COC1=CC(=CC(=C1O)O)/C=C/C=O,COC1=CC(=CC(=C1O)O)/C=C/CO,194.0579,196.0736,C10H10O4,C10H12O4
C00590,C12205,COC1=C(C=CC(=C1)/C=C/CO)O,COC1=CC(=CC(=C1O)O)/C=C/CO,180.0786,196.0736,C10H12O3,C10H12O4
C06579,C06580,CC(C)C1=CC=C([C@H]([C@H]1O)O)C(=O)O,CC(C)C1=C(C(=C(C=C1)C(=O)O)O)O,198.0892,196.0736,C10H14O4,C10H12O4
C02325,C12205,COC1=CC(=CC(=C1O)OC)/C=C/CO,COC1=CC(=CC(=C1O)O)/C=C/CO,210.0892,196.0736,C11H14O4,C10H12O4
C06580,C06581,CC(C)C1=C(C(=C(C=C1)C(=O)O)O)O,CC(C)C(=O)/C=C\C(=C(/C(=O)O)\O)\C(=O)O,196.0736,228.0634,C10H12O4,C10H12O6
C01500,C09910,CC(=CCC/C(=C/CO)/C)C,C[C@H]1CCC2=C(C=NC=C12)C,154.1358,147.1048,C10H18O,C10H13N
C00119,C01103,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O,389.9518,368.0257,C5H13O14P3,C10H13N2O11P
C00295,C01103,C1=C(NC(=O)NC1=O)C(=O)O,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O,156.0171,368.0257,C5H4N2O4,C10H13N2O11P
C00105,C01103,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O,324.0359,368.0257,C9H13N2O9P,C10H13N2O11P
C16453,C19563,CN(CCCC(=O)C1=CN=CC=C1)N=O,C1=CC(=CN=C1)C(=O)CCCN(CO)N=O,207.1008,223.0957,C10H13N3O2,C10H13N3O3
C16453,C19566,CN(CCCC(=O)C1=CN=CC=C1)N=O,CN(C(CCC(=O)C1=CN=CC=C1)O)N=O,207.1008,223.0957,C10H13N3O2,C10H13N3O3
C16453,C19602,CN(CCCC(=O)C1=CN=CC=C1)N=O,CN(CCCC(=O)C1=C[N+](=CC=C1)[O-])N=O,207.1008,223.0957,C10H13N3O2,C10H13N3O3
C01344,C06196,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)OP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)O)O,412.0185,332.0522,C10H14N4O10P2,C10H13N4O7P
C01345,C06196,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC=NC3=O)COP(=O)(O)O)O,491.9848,332.0522,C10H15N4O13P3,C10H13N4O7P
C00013,C05325,OP(=O)(O)OP(=O)(O)O,C1=C2C(=NC=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,177.9432,332.0522,H4P2O7,C10H13N4O7P
C00119,C04646,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,389.9518,364.0243,C5H13O14P3,C10H13N4O7PS
C02380,C04646,C1=NC2=C(N1)C(=S)N=CN2,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,152.0157,364.0243,C5H4N4S,C10H13N4O7PS
C00104,C00130,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,428.0134,348.0471,C10H14N4O11P2,C10H13N4O8P
C00020,C00130,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,347.0631,348.0471,C10H14N5O7P,C10H13N4O8P
C00081,C00130,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,507.9798,348.0471,C10H15N4O14P3,C10H13N4O8P
C00002,C00130,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,506.9957,348.0471,C10H16N5O13P3,C10H13N4O8P
C00117,C00130,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)OP(=O)(O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,230.0192,348.0471,C5H11O8P,C10H13N4O8P
C00119,C00130,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,389.9518,348.0471,C5H13O14P3,C10H13N4O8P
C04646,C16618,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=S,364.0243,380.0192,C10H13N4O7PS,C10H13N4O8PS
C00020,C16618,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=S,347.0631,380.0192,C10H14N5O7P,C10H13N4O8PS
C00130,C00655,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,348.0471,364.042,C10H13N4O8P,C10H13N4O9P
C00020,C00655,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,347.0631,364.042,C10H14N5O7P,C10H13N4O9P
C00144,C00655,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,363.058,364.042,C10H14N5O8P,C10H13N4O9P
C00119,C00655,C([C@@H]1[C@H]([C@H]([C@H](O1)OP(=O)(O)OP(=O)(O)O)O)O)OP(=O)(O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,389.9518,364.042,C5H13O14P3,C10H13N4O9P
C00385,C00655,C1=NC2=C(N1)C(=O)NC(=O)N2,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=O)NC2=O,152.0334,364.042,C5H4N4O2,C10H13N4O9P
C00371,C04083,C/C(=C\CNC1=NC=NC2=C1NC=N2)/CO,CC(=CCNC1=NC=NC2=C1NC=N2)C,219.112,203.1171,C10H13N5O,C10H13N5
C01804,C04083,CC(=CCNC1=C2C(=NC=N2)N(C=N1)CCC(C(=O)O)N)C,CC(=CCNC1=NC=NC2=C1NC=N2)C,304.1648,203.1171,C14H20N6O2,C10H13N5
C00147,C04083,C1=NC2=C(N1)C(=NC=N2)N,CC(=CCNC1=NC=NC2=C1NC=N2)C,135.0545,203.1171,C5H5N5,C10H13N5
C00360,C00559,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)CO)O,331.0682,251.1018,C10H14N5O6P,C10H13N5O3
C00019,C05198,C[S+](CC[C@@H](C(=O)[O-])N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)O,398.1372,251.1018,C15H22N6O5S,C10H13N5O3
C00147,C00559,C1=NC2=C(N1)C(=NC=N2)N,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)CO)O,135.0545,251.1018,C5H5N5,C10H13N5O3
C00020,C00212,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,347.0631,267.0968,C10H14N5O7P,C10H13N5O4
C00286,C00330,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)CO)O,506.9957,267.0968,C10H16N5O13P3,C10H13N5O4
C00021,C00212,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,384.1216,267.0968,C14H20N6O5S,C10H13N5O4
C00121,C00212,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,150.0528,267.0968,C5H10O5,C10H13N5O4
C00147,C00212,C1=NC2=C(N1)C(=NC=N2)N,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,135.0545,267.0968,C5H5N5,C10H13N5O4
C00242,C00330,C1=NC2=C(N1)C(=O)N=C(N2)N,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)CO)O,151.0494,267.0968,C5H5N5O,C10H13N5O4
C00144,C00387,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)NC(=NC2=O)N,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N,363.058,283.0917,C10H14N5O8P,C10H13N5O5
C00121,C00387,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N,150.0528,283.0917,C5H10O5,C10H13N5O5
C00242,C00387,C1=NC2=C(N1)C(=O)N=C(N2)N,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=O)N,151.0494,283.0917,C5H5N5O,C10H13N5O5
C01575,C04351,C[C@@H]([C@@H](C1=CC=CC=C1)O)NC,CC(=NC)[C@@H](C1=CC=CC=C1)O,165.1154,163.0997,C10H15NO,C10H13NO
C05332,C06746,C1=CC=C(C=C1)CCN,CC(=O)NCCC1=CC=CC=C1,121.0891,163.0997,C8H11N,C10H13NO
C00079,C17235,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,C1=CC=C(C=C1)CC[C@@H](C(=O)O)N,165.079,179.0946,C9H11NO2,C10H13NO2
C00355,C09642,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,C[C@H]1C2=CC(=C(C=C2CCN1)O)O,197.0688,179.0946,C9H11NO4,C10H13NO2
C07501,C16586,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,C1=CC=C(C=C1)C(CO)COC(=O)N,238.0954,195.0895,C11H14N2O4,C10H13NO3
C00254,C00826,C1=CC(C=CC1O)(CC(=O)C(=O)O)C(=O)O,C1=CC(C=CC1O)(C[C@@H](C(=O)O)N)C(=O)O,226.0477,227.0794,C10H10O6,C10H13NO5
C00049,C00826,C([C@@H](C(=O)O)N)C(=O)O,C1=CC(C=CC1O)(C[C@@H](C(=O)O)N)C(=O)O,133.0375,227.0794,C4H7NO4,C10H13NO5
C00025,C00826,C(CC(=O)O)[C@@H](C(=O)O)N,C1=CC(C=CC1O)(C[C@@H](C(=O)O)N)C(=O)O,147.0532,227.0794,C5H9NO4,C10H13NO5
C00079,C00826,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,C1=CC(C=CC1O)(C[C@@H](C(=O)O)N)C(=O)O,165.079,227.0794,C9H11NO2,C10H13NO5
C00082,C00826,C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,C1=CC(C=CC1O)(C[C@@H](C(=O)O)N)C(=O)O,181.0739,227.0794,C9H11NO3,C10H13NO5
C03404,C04201,COC(=O)[C@H](CC1=CC=C(C=C1)O)N,COC(=O)[C@H](CC1=CC=C(C=C1)OS(=O)(=O)O)N,195.0895,275.0464,C10H13NO3,C10H13NO6S
C00053,C04201,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O,COC(=O)[C@H](CC1=CC=C(C=C1)OS(=O)(=O)O)N,506.9862,275.0464,C10H15N5O13P2S,C10H13NO6S
C00251,C01269,C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1O)C(=O)O,C=C(C(=O)O)O[C@@H]1CC(=C[C@H]([C@H]1O)OP(=O)(O)O)C(=O)O,226.0477,324.0246,C10H10O6,C10H13O10P
C00074,C01269,C=C(C(=O)O)OP(=O)(O)O,C=C(C(=O)O)O[C@@H]1CC(=C[C@H]([C@H]1O)OP(=O)(O)O)C(=O)O,167.9824,324.0246,C3H5O6P,C10H13O10P
C01056,C16150,CN1CCC[C@H]1C2=CNC(=O)C=C2,CN1CCCC1C2=CN=CC=C2,178.1106,162.1157,C10H14N2O,C10H14N2
C03043,C16150,CN1CCC[C@@H]1C2=CNC(=O)C=C2,CN1CCCC1C2=CN=CC=C2,178.1106,162.1157,C10H14N2O,C10H14N2
C00253,C00745,C1=CC(=CN=C1)C(=O)O,CN1CCC[C@H]1C2=CN=CC=C2,123.032,162.1157,C6H5NO2,C10H14N2
C00253,C06180,C1=CC(=CN=C1)C(=O)O,C1CCNC(C1)C2=CN=CC=C2,123.032,162.1157,C6H5NO2,C10H14N2
C01297,C03043,CNCCCC(=O)C1=CNC(=O)C=C1,CN1CCC[C@@H]1C2=CNC(=O)C=C2,194.1055,178.1106,C10H14N2O2,C10H14N2O
C16561,C16569,CCNCC(=O)NC1=C(C=CC=C1C)C,CC1=C(C(=CC=C1)C)NC(=O)CN,206.1419,178.1106,C12H18N2O,C10H14N2O
C11004,C16569,CC1=C(C(=CC=C1)C)N,CC1=C(C(=CC=C1)C)NC(=O)CN,121.0891,178.1106,C8H11N,C10H14N2O
C19567,C20361,C1=CC(=CN=C1)C(=O)CCC=O,CNCCCC(=O)C1=CN=CC=C1,163.0633,178.1106,C9H9NO2,C10H14N2O
C01056,C01297,CN1CCC[C@H]1C2=CNC(=O)C=C2,CNCCCC(=O)C1=CNC(=O)C=C1,178.1106,194.1055,C10H14N2O,C10H14N2O2
C01297,C15986,CNCCCC(=O)C1=CNC(=O)C=C1,CNCCC/C(=C\1/C=CC(=O)NC1=O)/O,194.1055,210.1004,C10H14N2O2,C10H14N2O3
C03056,C15986,C1=CC(=O)NC(=C1)O,CNCCC/C(=C\1/C=CC(=O)NC1=O)/O,111.032,210.1004,C5H5NO2,C10H14N2O3
C00430,C00931,C(CC(=O)O)C(=O)CN,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,131.0582,226.0954,C5H9NO3,C10H14N2O4
C00430,C00931,C(CC(=O)O)C(=O)CN,C1=C(C(=C(N1)CN)CC(=O)O)CCC(=O)O,131.0582,226.0954,C5H9NO3,C10H14N2O4
C00178,C00214,CC1=CNC(=O)NC1=O,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,126.0429,242.0903,C5H6N2O2,C10H14N2O5
C04437,C05131,C1=C(N=CN1[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CC(=O)O,C1=C(N=CN1[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)CC(=O)O,338.0515,258.0852,C10H15N2O9P,C10H14N2O6
C04646,C16616,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,364.0243,443.9906,C10H13N4O7PS,C10H14N4O10P2S
C00002,C16616,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=S)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,506.9957,443.9906,C10H16N5O13P3,C10H14N4O10P2S
C00081,C00104,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,507.9798,428.0134,C10H15N4O14P3,C10H14N4O11P2
C00008,C00104,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,427.0294,428.0134,C10H15N5O10P2,C10H14N4O11P2
C00020,C00224,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O,347.0631,427.0199,C10H14N5O7P,C10H14N5O10PS
C00008,C00224,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O,427.0294,427.0199,C10H15N5O10P2,C10H14N5O10PS
C00053,C00224,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)OP(=O)(O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O,506.9862,427.0199,C10H15N5O13P2S,C10H14N5O10PS
C00002,C00224,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OS(=O)(=O)O)O)O,506.9957,427.0199,C10H16N5O13P3,C10H14N5O10PS
C00020,C05686,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[Se](=O)(=O)O)O)O,347.0631,474.9644,C10H14N5O7P,C10H14N5O10PSe
C00002,C05686,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[Se](=O)(=O)O)O)O,506.9957,474.9644,C10H16N5O13P3,C10H14N5O10PSe
C00002,C07024,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H](C(=O)[C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,506.9957,504.9801,C10H16N5O13P3,C10H14N5O13P3
C00013,C07024,OP(=O)(O)OP(=O)(O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H](C(=O)[C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,177.9432,504.9801,H4P2O7,C10H14N5O13P3
C00206,C00360,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,411.0345,331.0682,C10H15N5O9P2,C10H14N5O6P
C00002,C00360,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)O)O,506.9957,331.0682,C10H16N5O13P3,C10H14N5O6P
C00330,C00362,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)CO)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,267.0968,347.0631,C10H13N5O4,C10H14N5O7P
C00212,C01367,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)(O)O)O,267.0968,347.0631,C10H13N5O4,C10H14N5O7P
C00008,C00020,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O,427.0294,347.0631,C10H15N5O10P2,C10H14N5O7P
C00361,C00362,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)OP(=O)(O)O)O,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)(O)O)O,427.0294,347.0631,C10H15N5O10P2,C10H14N5O7P
